"name", "basic_info", "cost_info", "avg_stars"
부산 광안 해변 에이치에비뉴-H Avenue 광안리해변점, "이용안내조식안내H AVNEUE 광안리해변점 조식 운영안내운영 시간 07:30 ~ 9:30 am1인 이용요금 15,000원한국관광공사 인증 2성급 호텔한국관광공사 인증 2성급 관광호텔 에비뉴 광안리해변전 객실 금연 객실로 운영 중입니다. 조식 스타벅스원두커피 샴페인 세트제공 이벤트 상시 진행 중(상단 현장 이벤트 참고 바랍니다 이벤트가 너무 많아요)한국관광공사 인증 2성급 호텔2019년 완공된 최신 설비 동급 한식, 양식을 동시에 즐기는 조식 뷔페 서비스매일 새옷처럼 전고객 LG스타일러 무료이용오션뷰 라운지 전고객 이용가능(숙소테마 참고)당신의 행운을 시험하세요 럭키박스 이벤트 수시진행미세먼지 저리가랏!! 전 객실 큐브 공기청정기 배치5성급 최고급 구스 침구최고급 벨기에산 라텍스에어컨(냉난방가능)LG 49인치 LED TV(VOD시청 가능)냉장고(생수 무료제공)커피포트샤워시설욕실용품(칫솔, 치약, 면도기, 쉐이빙 젤, 스킨, 로션, 바디워시, 바디로션, 샴푸, 컨디셔너, 빗, 솜, 면봉 )드라이기가운MW 호텔 침구 및 어메니티무료 WIFI무료주차가능객실 금연, 별도 흡역 구역 있음수화물보관(24시)노트북 대여넷플릭스 시청가능(프론트 문의)[제휴 할인]레스토랑카페한국관광공사 인증 2성급 호텔월요일~일요일, 체크인 16:00 이후, 체크아웃 12:00 이전부모 동반 아동 투숙 가능 (6세 이하 무료)인원 추가 시 1인당 20,000원 (침구제공) 별도 발생조식 1인 15,000원 별도 발생, 조식 이용 시간 7:30~9:30얼리 체크인, 레이트 체크아웃, 조식 이벤트 상시 진행 중 (현장 이벤트 참고 해주세요)미성년자는 보호자와 동반시 투숙이 가능하며, 미성년자 예약으로 인해 발생하는 입실거부에 대해서는 취소나 환불이 불가합니다.미성년자의 예약 결제 및 서비스 이용은 불가합니다.(부모님 동의 시 가능)실시간 예약의 특성 상 동일한 객실에 중복 예약이 발생할 수 있으며, 이 경우 먼저 결제 완료된 예약 건에 우선권이 있으므로 이후 중복 예약건은 취소될 수 있습니다.미확정 성수기 요금 혹은 오등록 요금으로 예약 결제하신 경우, 해당 내용 안내 및 예약 건의 취소가 진행될 수 있습니다.한국관광공사 인증 2성급 호텔입실 6일 전 17시까지, 취소수수료 없음입실 5일 전 17시까지, 취소수수료 10%입실 4일 전 17시까지, 취소수수료 20%입실 3일 전 17시까지, 취소수수료 30%입실 2일 전 17시까지, 취소수수료 50%입실 1일 전 17시까지, 취소수수료 80%당일 취소 및 NoShow, 입실시간 경과실제 입실 후, 환불불가취소수수료는 판매금액을 기준으로 계산됩니다.노쇼의 경우, 결제한 전체금액(쿠폰포인트 포함)은 환불되지 않습니다.노쇼(NOSHOW) : 사전 연락없이 예약된 숙소를 이용하지 않음을 의미특별 이벤트하나. 2인 조식 뷔페 스벅원두 커피 무제한 제공둘. 주니어 스위트 이상급 객실 한정, 레이트 체크아웃 13시셋. 스파트윈에비뉴 객실 이상 샴페인미니바 OR 러쉬 입욕제 버블바쓰 상품 중 택1 단 럭키박스는 2인조식스벅원두 커피 이벤트만 제공됩니다. 이코노미 스탠다드 객실은 모든 이벤트 내용 불포함입니다.투숙객 혜택체크인 전후 짐보관 가능전 객실 공용 에어드레서 이용가능스타벅스 원두 커피 머신 무료 이용 가능야경이 아름다운 테라스 라운지 새벽 1시까지 무료 이용 가능유료 수화물 운송서비스 가능 호텔부산역 (짐캐리 홈페이지 참조)숙소 소개H Avenue 광안리해변점은 5성급 호텔의 서비스를 느낄 수 있습니다.광안대교 및 광안리 해수욕장을 한눈에 볼 수 있는 H Avenue 광안리해변점. 이곳은 끝없이 찰랑거리는 파도를 바라보며 뷰멍을 즐기걸로 유명해요.특히 저녁에는 도보 1분 거리에 위치해 있는 회센터에서 포장한 다음 객실에서 바다를 바라보며 음미하기에 딱 좋죠. 또 투숙객에게 제공되는 조식은 광안리 해변을 바라보며 기분좋게 즐길 수 있으니 진정한 뷰맛집으로 손색없답니다.더불어 이곳은 5성급 호텔에서 느끼는 쾌적감 또한 만끽할 수 있는데요. 전 객실에 공기청정기부터 벨기에산 천연 라텍스, 푹신한 구스 침구 사용으로 머무는 순간까지 기분 좋은 미소를 머금을 수 있어요.에디터 TIP1. 로비에 스타일러 위치(무료사용가능)2. 레이트체크아웃13:00 가능(객실별 상이) 에이치에비뉴 광안리 해변점은 전 객실 금연객실로 운영하고 있습니다. ", 125,000원~, 4.8
부산 광안리 브라운도트 광안리해수욕장점, "이용안내객실 예약요금 공지사항객실 예약요금은 2인 기준 요금입니다.기준인원(2인) 이상 추가인원 입실시 현장에서 1박당 15,000원 비용이 발생됩니다.객실 이용 공지사항7~8월 해수욕장 이용 고객님은 대실 이용이 불가합니다.애견동반 입실이 불가합니다.주차관련 공지사항12시 이후 출차시에는 주차장에서 별도의 추가 주차비가 발생합니다.객실당 주차 차량은 1대 기본입니다.(차량이 2대일 경우 추가비용발생)야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.미성년자 이용이 제한됩니다.입실 시에 신분증 확인하오니 양해 부탁드립니다.오시는 길 주소부산 수영구 남천바다로33번길 31 브라운도트 호텔 광안리해수욕장점주변안내광안리해수욕장까지 40m(도보 1분 거리)금련산역까지 348m(도보 6분 거리)광안역까지 894m(도보 14분 거리)민락회센터까지 1.2km(도보 18분 거리)민락포장마차까지 1.5km(도보 23분 거리)민락공원까지 1.8km(도보 28분 거리)남천역까지 895m(도보 14분 거리)숙소 소개브라운도트 광안리 해수욕장점브라운도트 호텔은 익숙하지만 일상에서 벗어나 감성을 자극할 수 있는 도심 속 부티크 공간으로, 취향에 상관없이 누구나 호감을 가질만한, 대중적이면서 개성있는 호텔입니다.브라운도트 광안리 해수욕장점이 선보일 최고의 서비스와 다양한 혜택을 놓치지 마세요~", 25,000원~, 4.5
부산 광안리 보나트리호텔, "이용안내기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.Late check in event room 은 연박불가합니다.(연박원할시 문의바랍니다)입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!취소 및 환불 규정7월, 8월 성수기 기간(특정일) 취소불가(사유에 따라 80~90% 수수료 발생할 수 있습니다.)체크인일 기준 7일 전 : 70% 환불체크인일 기준 6일 전 : 50% 환불체크인일 기준 5일 전 : 40% 환불체크인일 기준 4일 전 : 30% 환불체크인일 기준 3일 전 : 30% 환불체크인일 기준 1일 전~당일 및 Noshow : 환불불가주차 정보도보특가외 상품은 예약당 주차1대 이며 추가 주차원하실 문의 및 추가요금발생됩니다.흡연 정보전 객실 금연객실이며 흡여구역은 주차장 입구쪽에 있습니다", 35,000원~, 4.8
부산 광안리 광안 Stay Hotel, "이용안내2021년 6월17일 올리모델링 정식오픈전 객실 넷플릭스 무료시청가능전 객실 라텍스메모리폼 5성급호텔 매트리스 설치완료전 객실 5성급 새 침구류와 새 린넨 제공전 객실 LG 퓨리케어 공기청정기 설치완료스낵바에서 최고급 스타벅스 원두커피제공전 객실 65인치 스마트TV 설치전 객실 넷플릭스웨이브더빙왓챠유튜브 스마트TV로 이용가능VR빠른입실 VR늦은퇴실 상품에 VR은 선착순제공이며 소진시 제공이불가파티룸 노래방 이용 가능시간은 23시입니다.객실별제원스탠다드객실16.5m2디럭스더블19.8m2디럭스트윈19.8m2슈페리어더블19.8m2파티룸60m2기본 규정VR별도대여는 일일1대당 15,000원입니다.객실내 취사행위는 환불없이 즉각 퇴실입니다.15시이후 퇴실시 일박요금청구디자인호텔 특성 상 동일한 타입이나 객실 내부디자인이나 구조가 상이할 수 있습니다.전 객실 금연 (건물 내에 한함)객실 당 1대 주차가능 (도보특가 제외)모든객실은 2인기준입니다.인원추가 요금 : 25개월 미만 인원 추가시 객실당 1명 면제 25개월 이상 1인당 2만원침구추가 1인추가시 추가당 무료제공(별도추가시 10,000원)마지막체크인가능시간 체크아웃일자 02시입니다 이후 노쇼처리레이트체크아웃시 시간당 1만파티룸 시간당2만세탁서비스(유료)세탁건조세제제공유료10,000원광안스테이호텔에서는 추가비용과숙소내의 기물파손,분실등에 대비해서 체크인시 투숙보증용 실물카드번호or보증금5만원을 받고 체크아웃시에객실점검후 카드번호삭제및보증금반환을 해드리고 있습니다.VR,고데기,충전기대여는 프런트에신분증맡기고 대여가능빠른 입실을 원하시면 문의바랍니다.빠른 입실을 원하시면 문의바랍니다.주차 안내 숙박,대실 고객님에 한해 1실1주차가능합니다.(도보상품제외)호텔내부 주차장 만차시 외부주차장으로 안내드릴 수 있습니다. (호텔과 10m,무료주차가능)환불 규정 안내예약 취소에 따른 환불규정은 광안 Stay Hotel내규에 따라 적용됩니다.광안스테이에서는 미성년자 혼숙을 절대 허용치않습니다 미성년자혼숙예약시 환불은 절대 불가하며 신분증제출거부시 입실이 불가하며 환불불가합니다. 코로나로인한 거리두기단계에따른 객실인원제한은 소비자께서 부산시청이나 질병관리청에 문의하시어 예약을 하셔야하며 이에따른 환불요청은 숙소에선 받아들여지지않으니신중한예약을 당부드립니다.광안스테이는 체크인을 위해서 입실등록카드를 작성받고 있습니다 등록카드에는 성함 연락처 인원수기재와주의사항에대해 공지하고 서명을 받고있으며등록카드작성거부시에는 호텔에서는 입실거부를 할 수 있으며위의 사유로는 환불이 불가하오니 이점 꼭 양지해주시길 부탁드립니다.주변시설 안내민락회센터까지 도보 2분 거리수변공원까지 도보 10분 거리광안리 해수욕장까지 도보 2분거리센텀시티까지 차량 3분 거리용궁사까지 차량 23분 거리동부산아울렛까지 차량 20분 거리신세계백화점 센텀시티점까지 차로 6분거리아동입실1명까지 가능숙소 소개 2021년 6월 리모델링 완료 VR서비스 이용가능 전 객실 공기청정기 및 스마트TV설치5성급 라텍스 침구류 제공최상의 컨디션을 STAY HOTEL 에서 누리세요.", 50,000원~, 4.7
부산 광안리 호텔 라움103, "이용안내예약안내전 객실 기준인원 외 1인당 1.5만원 추가됩니다이용안내 기준 인원 외 추가 인원은 프론트로 문의바랍니다.주차 안내 숙소 바로 앞 수변공원 공영주차장(주차면 102면), 만차시 인근 수변 어린이공원 공영주차장(주차면수 102면), (거리 330미터) 전 객실 금연입니다. 반려동물동반불가 숙소입니다야놀자 회원혜택성수기 및 특정일, 공휴일에는 요금변동이 있을 수 있습니다.킹사이즈 라텍스 침대 보유오리깃털 이불 사용으로 포근함 제공침대헤드 등받이 각도 조절 가능전 객실 어메니티 구비고데기 폰 충전기 와인 잔 구비(프론트 문의)주변안내수변공원까지 30m, 도보 1분 거리광안리해수욕장까지 500m, 도보 7분 거리벡스코까지 2.65km. 차량 10분 거리신세계 백화점까지 2.67km, 차량 9분 거리영화의전당까지 2.71km, 차량 10분거리해운대 해수욕장까지 3.98km, 차량 14분 거리숙소 소개광안리 최고의 광안대교뷰 보유 호텔해수욕장 인근에 위치한 광안리 호텔 라움103호텔 라움103에서 편하고 즐거운 시간을", 60,000원~, 4.8
부산 광안리 광안비치호텔 더 엠(THE M), "이용안내광안리해수욕장 도보 거리 45초5성급호텔식 살균탈취 시행광안리해수욕장 도보 거리 45초트윈 객실과 마레 파티 하우스 객실의 기준인원수는차이가 있음을 양지바랍니다모든 객실의 입실 기준 인원은 2명이며 객실 요금 또한 2인 기준입니다.객실 디자인이 많아 사진과 상이할 수 있습니다성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.입실 시 신분증을 확인하고 2004년 생을 포함한 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요.친절하게 답변해드리겠습니다", 25,000원~, 4.9
부산 수영 봄날, "이용안내이용안내환불규정 당일시. 취소 처리 안됨 연박 예약건은 입실일자부터는 중간에 취소 불가체크인시간은 새벽02:00까지입니다. 새벽02:00~오전 09:00까지 카운터콜 안받습니다. 성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.미성년자 예약시 입실거부및 취소불가입니다 (민증검사는 필수입니다)저희숙소는 컴퓨터랑tv연결 안됩니다.전객실 pc안됩니다 (리모델링이후가능)객실 이용시 파손물품에 대해 객실 이용자 변상을 원칙으로 하며 구입가격을 변상합니다객실기준인원 초과시 추가비용 부담(인당 1만원입니다.패밀리룸포함) 2인이상인 경우 카운터에 체크하고입실해주세요(노체크및 몰래 들어가는경우 강제퇴실및 환불불가입니다)지나친 소음이나소란,고성,음주로 인한 행패시 다른 손님들의 편안한 휴식을위해강제퇴실되며 이로인한 환불이 불가능합니다퇴실시간 경과이후 자동연장 대실비용으로 처리됩니다 (콜해드리지않습니다)조식은 당분간 안합니다 리모델링이후 가능합니다야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.야놀자 회원혜택은 현금 결제 시 적용됩니다.17:00시 이후대실예약건 입실시 이용시간 3시간입니다.숙소 소개봄처럼 따뜻하고~ 포근한 숙소봄날에 오신것을 환영합니다!지하철 수영역 팔도시장 초근접숙소 주변 수영 맛집핫플 인근위치", 45,000원~, 4.6
부산 광안리 호텔 런더너, "이용안내현장결제 이벤트현장결제 하시는 분들께숙박결제금액 현금 10%, 카드5% 상당의 호텔런더너 금액권을 드립니다.이벤트 참여 원하시는 분은 프론트에 문의주세요.(편의점, 라운지 이용,추가 주차 요금,추가 인원 요금 지불 등 런더너 내에서 다양하게 사용하실 수 있습니다.)편의점 운영호텔 안에서 모든걸 해결하자!로비에서 각종 과자와 음료수,맥주를 판매합니다.세스코 특별관리로 방역안심매장 인증세스코의 바이러스케어 집중관리와 열화상 카메라 설치, 엘레베이터 내 향균 필름 부착, 객실 청소 시 방역소독기 의무사용으로 코로나19 방역에 최선을 다하고 있습니다호텔의 기본, 최고급 거위털 침구 사용여독을 풀고 편안하고 안락하게 묵고 가실 수 있도록, 전 객실 특급호텔 수준의 최고급 거위털 침구류를 사용합니다. 야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.저희 호텔은 전 객실 금연입니다흡연시 별도의 청소비가 부과되오니 양해부탁드립니다. 전화예약 환불규정 안내체크인 7일 전: 전액 환불체크인 3~6일 전: 50% 환불체크인 1~2일전: 10% 환불체크인 당일: 환불 불가추가금안내전객실 2인 기준이며 추가 인원 1인당 15,000원씩 추가금이 발생합니다.11시퇴실이며 퇴실시간 연장 시 시간당 10,000원씩 추가금이 발생합니다.1실 1주차이며 추가 시 1대당 10,000원 추가금이 발생합니다. ", 30,000원~, 4.7
부산 광안리 하운드 광안리, "이용안내확인 사항안녕하세요 광안하운드호텔 입니다.호텔 운영상 23시~08시 까지 프론트 서비스가 제한적이게 되어 요청사항은 23시 전 부탁드리겠습니다.편안한 숙박을 위한 청결에는 최선을 다 할 것이며,고객님들의 너그러운 양해 부탁드리겠습니다. 감사합니다.투숙객 혜택전 객실 OTT 시청 가능 유튜브, 넷플릭스 (개인계정)로비 무료 커피 제공부산 하운드 광안리세련되고 감각적인 인테리어로 조화를 이룬 하운드 광안리는 부티크라는 컨셉에 어울리는 공간의 시각과 도심속의 힐링으로 기분좋은 시간을 유도합니다.최고의 시설로 사랑받는,부산 하운드 광안리아름다운 광안리를 담고 있는 부산 광안리 하운드에서 아름다운 추억을 만드세요!!부대시설 안내주차 타워 (무료 주차)장소 : 1층 입구 옆 이용 가능 시간 : 24시간 상시 가능루프탑 테라스이용 시간: 24시간 상시 Open장소: 10층 9층 엘레베이터 옆 계단을 통해 입장제한 사항 : 외부 음식 반입 불가이용시간 및 예약문의 안내체크인 시간 및 체크아웃 시간 예약 및 문의사항은 프런트로 전화 부탁드립니다.예약 후 체크인 시 , 프론트에서 성함을 말씀 하시면 됩니다.야놀자 회원 안내성수기 요금 안내특정일,공휴일,성수기는 요금변동이 있을수 있습니다.광안 하운드 호텔 이용 공지사항체크인 시간 및 체크아웃 시간일 목요일 체크인 15:00 이후, 체크아웃 11:00 이전금,토, 공휴일 전날 체크인 16:00 이후, 체크아웃 11:00이전( 7~8월은 성수기 기간으로 시간연장이 불가합니다.)특히, 여름 성수기 및 기타 연휴 기간들에는 호텔 사정상 빠른 입실 또는 늦은 퇴실 서비스가 불가하오니, 미리 양해 바랍니다.호텔 이용 규제 및 추가요금 안내 미성년자는 보호자와 동반시 투숙이 가능하며, 미성년자 예약으로 인해 발생하는 입실거부에 대해서는 취소 및 환불 불가 체크인시 신분증 확인이 있을 수 있습니다. 부모동반 아동 투숙 가능 (4세 이하 무료) 인원 추가비용 1인 20,000원 별도발생(5세이상)5세 이하 2인 20,000원) 모든 추가 요금은 현장결제체크인시배정 하프오션뷰 안내체크인시배정 하프오션뷰 객실은 사진과 다른 객실로 배정받으실 수 있습니다.해당 타입은 당 호텔 앞에 건물이 있어 광안대교, 바다와 앞건물이 같이 보이는 객실입니다. 해당 사항 꼭 미리 확인 부탁드립니다.객실 내 비품 항목칫솔,치약, 비누, 생수,헤어드라이기, 커피포트,수건, 슬리퍼, 가운 등객실 내 제한 사항 객실 내 흡연 (벌금 30만원) 애완동물 출입금지 배달음식 이용금지 객실 내 큰 소음 발생 금지 성냥, 양초, 라이터, 등 인화성 물질 사용 금지 벽지 및 유리에 이벤트 관련 물품들 부착 금지호텔 내 불가능 서비스 환전 서비스 세탁 서비스 룸 서비스 픽업 및 센딩 서비스 귀중품 보관 서비스 국제 전화 서비스호텔 내 가능 서비스 분실물 및 습득물 택배 서비스 (착불택배) 24시간 짐 보관 서비스 짐캐리 서비스 관광 안내 서비스 간단한 프린트(출력물) 서비스 흑백만 가능 , 출력물이 많을 경우 요금이 발생 할 수 있음. 콜택시 서비스주변안내광안리 해변 언양불고기 골목에 있습니다광안리해수욕장까지 140m, 도보로 1분 거리입니다. 금련산역까지 297m, 도보로 5분 거리입니다. 광안역까지 917m, 도보로 14분 거리입니다. 민락공원까지 1.6km, 도보로 23분 거리입니다. 광안대교까지 1.5km, 도보로 23분 차량으로 5분 거리입니다.숙소 소개하운드 광안리점은 오션뷰 반신욕을 즐길 수 있습니다.감각적인 인테리어로 일상의 답답함에 숨을 트여주는 하운드 광안리점은 광안리해수욕장과 도보로 단 1분 거리에 위치해 있어요. 낮에도 밤에도 언제든지 코 앞에서 바다를 즐길 수 있죠. 객실 안에서도 오션뷰를 만끽할 수 있는데요. 오션뷰 객실 중 디럭스 더블의 경우 광안리 해수욕장과 마주하며 반식욕을 즐길 수 있어 인기가 많답니다.", 60,000원~, 4.9
부산 광안리 J, "이용안내주차 문의특실 객실 주차 가능일반실, 1인실 (도보특가) 주차 불가차량방문 시 미리 문의 부탁드립니다.야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다이용안내2인실은 2인기준, 1인실은 1인기준 가격입니다. 추가인원있을 경우 사전문의 바랍니다. (추가요금있음)특실의 경우만 주차가능합니다.애완동물은 입실 불가합니다.주변안내광안역 2번출구 바로 앞 , 부산은행 광안지점 바로옆광안리해수욕장까지 도보 7~8분거리민락회센터까지 약 1.2km, 차량 4분거리부산 MBC까지 약 1.6km, 차량 5분거리수영교차로까지 약 1.5km, 차량 5분거리해운대 센텀시티역 지하철 3구역 7분거리경성대 부경대 지하철 지하철 3구역 7분거리벡스코에서 지하철4구간, 차량이용시 8분거리숙소 소개부산 광안리 J에서 만나는 특별한 하루!도심 속 특별한 휴식을 지금 바로 이 곳에서 경험하세요~!", 20,000원~, 4.3
부산 광안리 더클럽호텔 (구, 더베이 클럽), "이용안내확인 사항더 베이 클럽호텔에서 부산 광안리 더클럽호텔 (구, 더베이 클럽) 으로 상호명 변경되었습니다.상호에 부엉이 마크를 확인해주세요!이름은 바뀌어도 저희 직원은 바뀌지 않습니다!더욱더 친절하고 깨끗하게!!고객님의 안전하고 행복한 휴가를 만들어 드릴 수 있도록 최선의 노력을 다하겠습니다!!더클럽호텔 변함없는 사랑과 관심 부탁드립니다.오션뷰가 보이는 테라스20평대 광안리에서 가장 넓고 안락한 펜션형 호텔오션뷰가 보이는 테라스에서 프라이빗한 시간을 보내세요.광안리 바닷가가 한눈에 보이는 부산 최고의 VIEW광안리 최초 가족, 연인, 남녀노소 즐길수 있는 오션뷰 전망으로 무료온수가 제공되는 히노끼탕과 야외테라스객실 내 취사 가능(인덕션, 전기밥솥, 전자레인지, 정수기, 커피포트, 대형냉장고,식기세트,와인잔,공기청정기 구비)비즈니스 고객 및 출장고객을 위한 스타일러,개인금고 구비(프런트로 문의 주세요)헤어스타일러기(고데기) 프론트에 준비되어 있습니다. 오션뷰 펜션형 객실광안리 더클럽호텔만의 오션뷰 테라스에서 특별한 하루를 보내세요.추가인원 안내사항전객실 기준인원은 2인이며 , 기준인원이상입실시 입실전 미리 연락부탁드립니다.사전연락없이 기준인원 이상 입실시 입실이 거부되실수 있으니 미리 연락 부탁드립니다.기준인원 추가시 1인당(만 4세 이상) 2만원의 추가요금이 발생하며, 침구류 제공 됩니다.AOA객실은 최대인원이 2인 입니다.최대인원초과시 입실이 취소되실수 있습니다.전객실 반려견동반입실은 절대 불가하며, 적발시 환불없이 퇴실조치됩니다.자세한 내용은 호텔에 문의주시면 친절하게 안내해드리겠습니다.공지사항체크인 시 본인 실물 신분증(사진필수) 확인을 진행합니다.체크아웃시간을 반드시 지켜주세요.체크아웃시간은 오전 11시 입니다.객실내의 지정된 화기류 외에는 반입및 사용이 금지되어 있습니다.적발시 경고없이 퇴실조치 되오니 양해부탁드립니다.성수기 및 특정일, 공휴일에는 요금변동이 있을 수 있습니다입실시 퇴실시간 약속과 사용하신 물품, 야외테라스 사용에 관한 약속으로반환보증금 5만원 있습니다.퇴실시에 반환해 드려요. 야외히노끼탕 무료온수 이용안내늦은시간 입실시 입실 2시간전 연락주시면 저희가 따뜻한 온수를 받아 준비해드리겠습니다(온수온도유지가 가능합니다)24시간 무료로 따뜻한 온수 사용이 가능하세요.히노끼탕 특성상 세신과 입욕제, 오일제품의 사용이 엄격히 금지되어있습니다.(위반사항으로 인한 피해부분은 고객님께서 부담하셔야 함을 알려드립니다.) 객실내 침구류및 집기류 매일 소독코로나19 확산방지와 고객님의 쾌적하고 건강한 여행을 위하여 객실 청소후 침규류및 집기류에 알콜소독을 매일매일 진행하고 있습니다.프론트에 별도의 알콜소독제가 비치되어 있으니 필요하신 고객님은 프론트에 문의해 주세요. 세스코 멤버스 가입 호텔세스코 멤버스 서비스를 통해 전객실및 호텔에 정기적인 방역관리로 위생적이고 쾌적한 호텔 관리에 최선을 다하고 있습니다.엄마에겐 힐링을 아이들에게는 즐거움을엄마에겐 힐링을 아이들에게는 즐거움을 선사하는 프라이빗 공간(키즈풀로도 사용 가능)코로나19로 인해 공공장소 이용을 꺼려 하시는 부모님들께서는 프라이빗한 저희 더베이 클럽 호텔을 찾아주세요.잊지못할 즐거운 순간을 제공해 드리겠습니다. 24시간 무료 온수 제공고객님의 필요시 언제든 온수공급이 가능합니다.(온수온도 직접조절 가능)야외히노끼탕과 족욕탕에서 따뜻한 온수로 일상에서 지친 몸과 마음을 힐링하세요 특정일 예약안내특정일(불꽃축제,크리스마스, 연휴기간) 예약은 호텔로 문의해 주시면 상세히 안내해 드리겠습니다.문의전화 : 0517611369 010 8625 1369인스타그램 : thebayclubhotelpusan취소 및 환불규정저희 호텔은 고객님의 만족을 위해 최상의 컨디션을 제공하고자 최선을 다해 운영하고 있습니다.따라서 예약 취소의 경우 객실 공급에 어려움이 있는 호텔 특성상 입실 3일전 까지만 취소가 가능하오니 양해 부탁드립니다.위치안내광안리 해수욕장에서 189m, 도보 1분거리민락 회센타에서 294m. 도보 1분거리광안역 2호선에서 1.4km, 차량 6분 거리민락수변공원에서 686m, 도보 10분거리신세계백화점 센텀시티점에서 2.9km, 차량 12분거리해운대 해수욕장에서 4.6km,차량 14분거리애완견애완묘 동반 입실 불가애완견애완묘 동반 입실 불가숙소 소개아름다운 오션뷰와 히노끼탕, 감각적인 인테리어로 HOT한 광안리 더베이 클럽호텔", 990,000원~, 4.8
부산 광안리 오션스테이, "이용안내공지사항쾌적한 투숙을 위해 모든 객실은 금연 객실로 운영되고 있습니다.매일 아침 7시 30분부터 9시까지 5층 조식당에 간단한 식사가 준비됩니다.휴대폰 충전기, 헤어 기기, 와인잔은 프론트에서 대여할 수 있습니다.객실 호수 및 디자인은 호텔 운영 상황에 따라 랜덤 배정됩니다.객실 물건 파손 및 도난 시 형사 처벌 받을 수 있습니다.미성년자 예약으로 인해 발생하는 입실 거부에 대해 취소나 환불이 불가합니다.성수기 및 특정일, 공휴일 (전일 포함)에는 요금 변동이 있을 수 있습니다.셀프세탁방 OPENSELFLAUNDRY OPEN7층에서 세탁기, 건조기 이용 가능! (세제 무료 제공)요트투어 안내오션스테이 전 숙박객 1인 2만 5천원에 요트투어 가능! (원가 1인 5만원)수영만요트경기장 해운대 마린시티 동백섬 (누리마루) 광안대교 광안리해수욕장투어 소요시간은 약 1시간이며 승선은 10시~21시에 이뤄집니다.전화 문의를 통해 원하는 날짜, 시간대에 승선 가능합니다. 자세한 문의는 호텔로 연락 바랍니다.숙소 소개WELCOME TO OCEANSTAY HOTEL광안리에서 시작하는 설렘 가득한 하루, 놓치지 마세요!", 30,000원~, 4.9
부산 광안리 부띠크 호텔 휴, "이용안내 2022.06.27 리모델링 OPEN전 객실 사진 준비중 (이전의 사진 사용 중)입니다.빠른시일 내에 정확한 사진으로 찾아뵙겠습니다.기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!선착순 쿠폰 대량 배포중 [받아서 바로쓰는 인기숙소 할인 쿠폰]() 쿠폰획득 사용 방법 예약을 원하시는 객실 상세 페이지에서 숙박 예약 터치쿠폰 목록에서 적용 가능한 쿠폰 터치쿠폰은 선착순이며, 조기마감 될 수 있습니다.숙소 소개) 부띠크 호텔 휴와 함께 행복한 광안리 나들이()항상 행복한 추억만 선물하겠습니다.", 30,000원~, 4.6
부산 수영 블루밍, "입실아동입실 불가금연전 객실 금연", 30,000원~, 4.0
부산 광안리 궁, "이용안내전 객실 금연룸으로 운영하고있습니다.흡연은 지정된 흡연 장소에서 부탁드립니다. 자세한 사항은 프론트로 문의 부탁드립니다.이용안내Event Room 완비로멘틱 이벤트 가능프런트로 문의바람객실안내 101, 102, 601, 301, 501호는 단체룸301, 501호는 온돌방특실은 2 입실 가능하며 , 1인 추가시 1만원(평일) 1만 5천원(금,토) 추가비용으로 이용가능야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.이벤트주중(일목) 숙박고객님께 영화무료관람권 객실당 1매씩 드립니다.", 50,000원~, 4.4
